#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    SN    2012A            None                      None   10:25:07.390   +17:09:14.62 2012-01-07 00:00:00.000            SNII    14.6                   None          -99                                  NGC3239          -99
    SN   2012ak            None                      None   10:01:27.199   +36:40:12.00 2012-02-21 00:00:00.000            SNII    17.7                   None          -99                                    Anon.          -99
    SN   2012ax            None                      None   11:11:58.349   +29:42:05.51 2012-02-18 00:00:00.000            SNIa    18.4                   None          -99                                    Anon.          -99
    SN    2012C            None                      None   09:37:30.480   +32:50:31.49 2012-01-04 00:00:00.000            SNIc    16.8                   None          -99                                  NGC2926          -99
    SN   2012dd            None                      None   10:57:16.459   +28:32:21.70 2012-06-05 00:00:00.000            SNIa    17.6                   None          -99                                    Anon.          -99
    SN   2012fh            None                      None   10:43:34.049   +24:53:29.00 2012-10-18 00:00:00.000          SNIb/c    15.1                   None          -99                                  NGC3344          -99
    SN   2012hk            None                      None   10:41:15.341   +37:33:21.82 2012-11-20 00:00:00.000           SNIIn    16.7                   None          -99                                    Anon.          -99
    SN   2012ia            None                      None   10:35:48.240   +39:00:27.90 2012-12-12 00:00:00.000            SNIa    17.4                   None          -99                                    Anon.          -99
    SN   2012il            None                      None   09:46:12.850   +19:50:28.21 2012-01-21 00:00:00.000            SNIc    18.1                   None          -99                                    Anon.          -99
    SN   2013al            None                      None   11:14:54.070   +29:35:06.00 2013-03-03 00:00:00.000            SNIa    19.2                   None          -99                                    Anon.          -99
    SN   2013aw            None                      None   10:30:58.469   +20:04:52.90 2013-03-11 00:00:00.000            SNII    20.3                   None          -99                                    Anon.          -99
    SN   2013bm            None                      None   10:48:26.570   +38:24:07.88 2013-04-16 00:00:00.000            SNII    17.9                   None          -99                                  UGC5910          -99
    SN   2013ge            None                      None   10:34:48.461   +21:39:41.90 2013-11-08 00:00:00.000            SNIc    16.8                   None          -99                                  NGC3287          -99
    SN    2013J            None                      None   11:12:50.299   +28:04:19.70 2013-01-19 00:00:00.000            SNIc    18.8                   None          -99                                    Anon.          -99
    SN    2013P            None                      None   09:13:37.171   +29:59:58.70 2013-01-15 00:00:00.000           SNIIb    17.0                   None          -99                             MCG+05-22-20          -99
    SN    2013R            None                      None   09:31:35.120   +35:23:42.40 2013-01-22 00:00:00.000            SNIa    17.0                   None          -99                                  UGC8250          -99
    SN   2014ai            None                      None   09:19:44.170   +33:45:49.61 2014-03-21 00:00:00.000            SNIa    18.1                   None          -99                                  NGC2832          -99
    SN   2014ea            None                      None   10:48:32.309   +26:35:17.92 2014-12-15 00:00:00.000            SNIa    17.4                   None          -99                                  UGC5912          -99
    SN   2014eb            None                      None   09:52:55.579   +42:50:51.11 2014-12-08 00:00:00.000           SNIIP    17.3                   None          -99                                  UGC5295          -99
    SN   2014ed            None                      None   09:29:13.750   +22:34:36.41 2014-11-21 00:00:00.000            SNIa    19.5                   None          -99                                    Anon.          -99
    SN    2015A            None                      None   09:41:15.550   +35:53:17.41 2015-01-09 00:00:00.000            SNIa    16.6                   None          -99                                  NGC2955          -99
    SN   2015aq            None                      None   09:25:44.530   +34:16:36.08 2015-09-21 00:00:00.000           SNIIP    15.6                   None          -99                                  UGC5015          -99
    SN   2015bh            None                      None   09:09:35.059   +33:07:22.12 2015-02-07 00:00:00.000           SNIIn    19.1                   None          -99                                  NGC2770          -99
    SN   2016ad      Pan-STARRS                    PS16je   09:16:40.730   +22:17:52.80 2016-01-08 10:10:33.000            SNIa 19.1957                   w_P1         0.05                  SDSSJ091640.82+221752.2     0.050376
    AT   2016aq      Pan-STARRS                    PS16af   09:30:17.912   +26:38:29.80 2016-01-01 14:48:55.000    Unclassified 20.6154                r_Sloan          -99                                     None          -99
    AT   2016bc      Pan-STARRS                     PS16r   09:33:01.424   +28:21:31.72 2016-01-01 14:47:58.000    Unclassified 19.6554                r_Sloan          -99                                     None          -99
    AT   2016bd      Pan-STARRS                     PS16s   09:35:58.837   +27:02:15.52 2016-01-01 14:48:55.000    Unclassified 19.3352                r_Sloan          -99                                     None          -99
    AT   2016br      Pan-STARRS                    PS16bd   09:11:42.514   +29:07:02.88 2016-01-01 14:42:23.000    Unclassified 19.2079                r_Sloan          -99                                     None          -99
    AT   2016bs      Pan-STARRS                    PS16be   09:25:40.722   +28:43:09.44 2016-01-01 14:47:58.000    Unclassified 20.7817                r_Sloan          -99                                     None          -99
    AT   2016bt      Pan-STARRS                    PS16bf   09:27:36.146   +28:52:25.21 2016-01-01 14:47:58.000    Unclassified 20.7822                r_Sloan          -99                                     None          -99
    AT   2016bu      Pan-STARRS                    PS16bg   09:28:05.249   +32:19:05.04 2016-01-01 14:47:03.000    Unclassified  19.908                r_Sloan          -99                                     None          -99
    AT   2016bv      Pan-STARRS                    PS16bh   09:35:31.397   +31:33:38.60 2016-01-01 14:47:03.000    Unclassified  20.254                r_Sloan          -99                                     None          -99
    AT   2016bw      Pan-STARRS                    PS16bi   09:35:59.919   +25:55:32.81 2016-01-01 14:48:55.000    Unclassified 20.7259                r_Sloan          -99                                     None          -99
    AT   2016bx      Pan-STARRS                    PS16bj   09:57:28.869   +29:27:53.40 2016-01-01 14:52:39.000    Unclassified 20.2402                r_Sloan          -99                                     None          -99
    AT   2016cu      Pan-STARRS                    PS16cr   10:15:47.553   +17:01:36.20 2016-01-03 11:04:13.000    Unclassified 18.6879                r_Sloan          -99                                     None          -99
    AT   2016cw      Pan-STARRS                    PS16ct   10:26:45.393   +19:18:33.42 2016-01-03 11:03:17.000    Unclassified 18.3461                r_Sloan          -99                                     None          -99
    AT   2016cx      Pan-STARRS                    PS16cu   10:36:40.914   +20:11:50.28 2016-01-03 11:09:46.000    Unclassified  20.383                r_Sloan          -99                                     None          -99
    AT   2016cy      Pan-STARRS                    PS16cv   10:41:20.263   +22:42:24.93 2016-01-03 11:08:51.000    Unclassified 20.4899                r_Sloan          -99                                     None          -99
    AT   2016cz      Pan-STARRS                    PS16cw   10:47:28.433   +20:54:29.61 2016-01-03 11:09:46.000    Unclassified 20.3075                r_Sloan          -99                                     None          -99
