#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1958F            None                      None   13:20:38.300   -43:42:07.00                   None    Unclassified    16.0                   None          -99                                  NGC5082          -99
    AT  2017hsx      GaiaAlerts                 Gaia17csf   12:12:47.210   -52:16:24.06 2017-10-24 23:26:52.000    Unclassified    16.7                 G_Gaia          -99                                     None          -99
    AT  2017hsz      GaiaAlerts                 Gaia17csh   12:04:12.480   -50:37:17.80 2017-10-25 01:10:33.000    Unclassified   17.94                 G_Gaia          -99                                     None          -99
    AT  2017htc      GaiaAlerts                 Gaia17csj   12:21:15.490   -60:23:06.07 2017-10-22 13:17:45.000    Unclassified   18.92                 G_Gaia          -99                                     None          -99
    AT  2017hvm      GaiaAlerts                 Gaia17ctm   10:47:08.560   -53:13:02.53 2017-10-31 23:24:00.000    Unclassified   17.05                 G_Gaia          -99                                     None          -99
    SN  2017iwh      GaiaAlerts                 Gaia17dfz   10:46:32.650   -45:32:25.87 2017-12-09 04:10:33.000            SNIc   17.29                 G_Gaia        0.042                                     None          -99
    SN  2017iwi      GaiaAlerts                 Gaia17dga   11:14:32.000   -43:58:13.98 2017-12-09 10:04:48.000            SNIa   17.65                 G_Gaia        0.046                                     None          -99
    AT  2017ixy           ATLAS                ATLAS17nsb   11:57:13.778   -38:02:46.97 2017-12-10 14:29:45.000    Unclassified  17.822           orange_ATLAS          -99                                     None          -99
    AT  2017iyu      GaiaAlerts                 Gaia17dha   13:24:20.830   -41:16:36.55 2017-12-13 15:47:31.000    Unclassified   18.94                 G_Gaia          -99                                     None          -99
    AT  2017izj      GaiaAlerts                 Gaia17dhh   13:13:51.410   -54:36:16.06 2017-12-14 22:01:55.000    Unclassified    18.7                 G_Gaia          -99                                     None          -99
    SN  2017izl      GaiaAlerts                 Gaia17dhi   13:19:55.340   -47:17:04.78 2017-12-14 05:41:16.000            SNII   18.03                 G_Gaia         0.01                                     None          -99
    AT  2017jiq      GaiaAlerts                 Gaia17dlh   13:09:47.090   -49:08:42.14 2017-12-13 23:42:43.000    Unclassified   19.94                 G_Gaia          -99                                     None          -99
    SN  2017jir           ATLAS                ATLAS17nyv   12:12:07.570   -40:30:20.38 2017-12-16 14:29:45.000            SNIa  18.519           orange_ATLAS         0.03                                     None          -99
