#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1935B            None                      None   10:05:11.400   -07:42:08.00                   None    Unclassified     0.0                   None          -99                                  NGC3115          -99
    AT   2001ao            None                      None   10:13:45.701   -01:24:51.80 2001-03-15 00:00:00.000    Unclassified    19.9                   None          -99                                    Anon.          -99
    SN   2001bc            None                      None   09:46:07.061   -21:11:28.61 2001-04-20 00:00:00.000            SNII    23.4                   None          -99                                    Anon.          -99
    SN   2001be            None                      None   09:52:51.211   -20:34:00.01 2001-04-20 00:00:00.000            SNIa    21.1                   None          -99                                    Anon.          -99
    AT   2001bi            None                      None   09:28:37.790   -00:36:58.10 2001-03-24 00:00:00.000    Unclassified    20.0                   None          -99                                    Anon.          -99
    AT   2001bj            None                      None   10:36:25.829   -00:58:17.80 2001-03-24 00:00:00.000    Unclassified    20.2                   None          -99                                    Anon.          -99
    AT   2001bu            None                      None   10:45:22.190   -01:28:44.51 2001-03-25 00:00:00.000    Unclassified    19.4                   None          -99                                    Anon.          -99
    SN   2001gr            None                      None   10:04:23.270   +07:40:48.29 2001-04-15 00:00:00.000            SNIa    23.3                   None          -99                                    Anon.          -99
    AT   2001gs            None                      None   10:00:52.680   +06:07:09.30 2001-04-15 00:00:00.000    Unclassified    23.9                   None          -99                                    Anon.          -99
    SN   2001gt            None                      None   10:02:39.310   +07:16:32.99 2001-04-15 00:00:00.000            SNIa    22.7                   None          -99                                    Anon.          -99
    SN   2001gu            None                      None   10:03:28.610   +07:24:38.92 2001-04-15 00:00:00.000            SNIa    23.7                   None          -99                                    Anon.          -99
    SN   2001gv            None                      None   10:00:21.180   +06:52:03.79 2001-04-15 00:00:00.000            SNIa    23.7                   None          -99                                    Anon.          -99
    AT   2001gx            None                      None   10:36:10.310   +02:16:57.40 2001-04-15 00:00:00.000    Unclassified    23.8                   None          -99                                    Anon.          -99
    SN   2001ha            None                      None   10:06:33.499   +07:38:03.19 2001-04-15 00:00:00.000            SNIa    23.5                   None          -99                                    Anon.          -99
    SN   2001hc            None                      None   09:44:31.519   +08:02:02.80 2001-04-15 00:00:00.000            SNIa    21.4                   None          -99                                    Anon.          -99
    AT   2001ki            None                      None   10:48:58.001   -00:26:08.02 2001-01-01 00:00:00.000    Unclassified    19.3                   None          -99                                    Anon.          -99
    AT   2001km            None                      None   09:11:37.999   -00:42:09.00 2001-02-15 00:00:00.000    Unclassified    18.4                   None          -99                                    Anon.          -99
