KELT_ID	2MASS_ID	TIC_ID	In_CTL	TESS_priority	FP_type_name	FP_type	RA_hours	RA_deg	RA_hms	Dec_dms	Dec_deg	Galactic_long	Galactic_lat	Ecliptic_long	Ecliptic_lat	Vmag	Tc	Tc_err	Period_days	Period_err	Duration_hrs	KELT_depth_mmag	EB_K_km/s	EB_depth_mmag	NEB_RA	NEB_Dec	NEB_dist_text	NEB_dist_arcsec	NEB_dist_is_approx_flag	NEB_direction	NEB_depth_text	NEB_depth_percent	NEB_depth_is_approx_flag	NEB_depth_is_lower_limit	NEB_obs_epoch	NEB_obs_filter	
KC11C040040	J19442566+2927195 	407676735	1	0.000554223248132	NEB	9	19.7404625	296.1069375	19:44:25.665	29:27:19.50	29.45541667	64.884	2.67345	306.29180556	49.65769444	11.79	2455806.13	0.06	1.1579	0.0001	2.66	7.3	nan	nan			11"	11.0	0.0	NNE	60%	60.0	0.0	0.0	20140810.0	i'	
KC11C040626	J20233095+3237310 	136731206	1	0.000529808399269	NEB	9	20.39193403	305.87901042	20:23:30.9625	32:37:30.945	32.6252625	72.0345	-2.70949	320.17347222	50.00497222	10.99	2456890.694	0.012	1.956974	0.0013	2.78	6.5	nan	nan	20:23:28	32:37:45.8	40"	40.0	0.0	NW	3.20%	3.2	0.0	0.0	20141005.0	r'	
KC11C041500	J19310562+3713196 	137819327	1	0.000424008631598	NEB	9	19.51822972	292.77344583	19:31:05.627	37:13:19.58	37.22210556	70.3849	8.84791	305.44475	57.89186111	12.38	2456874.979	0.017	0.946429	1.6e-05	2.43	4.7	nan	nan			~15"	15.0	1.0	S	~73%	73.0	1.0	0.0	20140811.0	CBB	
KC11C042466	J20031623+3247194 	105416361	1	0.000492219390632	NEB	9	20.05450972	300.81764583	20:03:16.235	32:47:19.41	32.788725	69.8187	0.931165	313.93602778	51.63194444	10.35	2456874.28	0.0059	1.3064885	5.1e-06	2.24	3.9	nan	nan			55"	55.0	0.0	NW	6%	6.0	0.0	0.0	20140815.0	r'	
KC11C046187	J19484089+2529395 	435570747	1	0.00107429070683	NEB	9	19.81135806	297.17037083	19:48:40.889	25:29:39.52	25.49431111	61.9318	-0.132011	306.08466667	45.58825	11.56	2456890.314	0.074	2.379098	5.7e-05	6.0	6.4	nan	nan			60"	60.0	0.0	S	>8%	8.0	0.0	1.0	20160623.0	V	
KC11C049775	J19390378+3137475	69999960	0	nan	NEB	9	19.65105028	294.76575417	19:39:03.781	31:37:47.53	31.62986944	66.2112	4.74908	305.46266667	52.06361111	11.35	2454252.611	0.0073	2.747203	1.3e-05	3.22	11.8	nan	nan			56"	56.0	0.0	NW	>6%	6.0	0.0	1.0	20161105.0	r	
KC12C000727	J21465217+2919041 	16543563	1	0.000606590309158	NEB	9	21.78115925	326.71738875	21:46:52.1733	29:19:04.065	29.31779583	81.4574	-18.3241	341.47608333	39.76027778	10.48	2456967.694	0.048	3.956813	8.2e-06	3.57	5.4	nan	nan			~40"	40.0	1.0	E	65%	65.0	0.0	0.0	20141122.0	r'	
KC12C002181	J20381310+3932495 	64704038	1	0.000362731610941	NEB	9	20.63697859	309.55467888	20:38:13.12293	39:32:49.4593	39.54707203	79.3793	-1.02984	329.24480556	55.15125	8.06	2456969.012	0.018	1.1578813	1.1e-05	3.34	2.1	nan	nan			20"	20.0	0.0	SE	>30%	30.0	0.0	1.0	20141231.0	I	
KC12C005428	J21515346+3200558 	260702296	1	0.000835189761514	NEB	9	21.86485292	327.97279375	21:51:53.4705	32:00:55.690	32.01546944	84.1894	-17.0326	344.32833333	41.70280556	10.69	2456968.811	0.0073	0.7483646	2.9e-06	2.12	7.9	nan	nan			11"	11.0	0.0	SW	>35%	35.0	0.0	1.0	20141120.0	i'	
KC12C007594	J20445874+3853456 	66279443	1	0.000757950558915	NEB	9	20.74965222	311.24478333	20:44:58.748	38:53:34.65	38.89295833	79.6666	-2.46501	330.76611111	53.98311111	11.01	2455818.517	0.009	1.07906	1e-05	1.91	8.4	nan	nan	20:45:00	38:53:07	~45"	45.0	1.0	S		nan	nan	nan	nan		
KC12C008791	J21001017+2719168 	126089551	1	0.000758800154399	NEB	9	21.00278611	315.04179167	21:00:10.03	27:19:02.90	27.31747222	72.6281	-12.2335	327.96211111	42.12666667	11.99	2456603.529	0.016	1.1154545	5e-05	2.76	16.4	nan	nan			37"	37.0	0.0	NE	~70%	70.0	1.0	0.0	20131125.0	R	
KC12C009995	J21015591+3451491 	162780304	1	0.000815285814257	NEB	9	21.03220133	315.48302	21:01:55.9248	34:51:49.153	34.86365361	78.7243	-7.64514	332.8195	48.87611111	10.29	2456968.626	0.0078	1.116949	6e-06	2.27	7.8	nan	nan			23"	23.0	0.0	N	>28%	28.0	0.0	1.0	20141205.0	g'	
KC12C014321	J21324940+4036334 	275119073	1	0.00105140594452	NEB	9	21.54705738	323.20586067	21:32:49.40656	40:36:33.5479	40.60931886	87.1713	-8.08376	345.40811111	51.08280556	9.39	2456969.456	1.3	0.7430712	0.0025	2.34	3.3	nan	nan			41"	41.0	0.0	NW	>35%	35.0	0.0	1.0	20141119.0	i'	
KC12C014324	J20530674+2812008 	283066478	1	0.000978096700619	NEB	9	20.88520831	313.27812458	20:53:06.7499	28:12:00.788	28.20021889	72.3217	-10.4659	326.4465	43.53369444	10.8	2455818.55	0.01	1.08716	1e-05	2.55	5.6	nan	nan			120"	120.0	0.0	E	70%	70.0	0.0	0.0	20110926.0	r'	
KC12C016060	J21180140+2651110 	25552323	1	0.000760330119899	NEB	9	21.30039444	319.50591667	21:18:01.420	26:51:11.11	26.85308611	74.9454	-15.5429	332.58819444	40.15677778	11.58	2456968.593	0.017	1.355463	1e-05	2.65	6.8	nan	nan	21:17:59	26:50:59		nan	nan	E	~14%	14.0	1.0	0.0	20141124.0	R	
KC12C017416	J20513596+3233435 	230895783	1	0.000428794792473	NEB	9	20.85999031	312.89985463	20:51:35.96511	32:33:43.5594	32.56209983	75.5529	-7.47456	328.44294444	47.67919444	8.92	2456969.238	0.11	1.1224619	5.9e-06	2.56	1.6	nan	nan				nan	nan		~18%	18.0	1.0	0.0	20141125.0	R	
KC12C022014	J21235983+2656531 	13801162	1	0.00140275964586	NEB	9	21.39995553	320.99933292	21:23:59.8399	26:56:53.115	26.9480875	75.9567	-16.4582	334.23041667	39.71269444	11.07	2456970.043	0.047	0.6789048	1.6e-05	2.14	3.9	nan	nan			~60"	60.0	1.0	SE	>25%	25.0	0.0	1.0	20150623.0	r'	
KC12C022698	J21165920+3800091 	167403160	1	0.000809228029267	NEB	9	21.28311278	319.24669167	21:16:59.206	38:00:09.17	38.00254722	83.1227	-7.77531	339.17541667	50.30958333	11.56	2456968.876	0.033	1.582988	2.5e-05	4.03	7.1	nan	nan			~40"	40.0	1.0	N	40%	40.0	0.0	0.0	20150604.0	r'	
KC12C032502	J20493404+3336526 	230787927	0	nan	NEB	9	20.82568167	312.385225	20:49:32.454	33:36:42.54	33.61181667	76.1031	-6.47978	328.48875	48.81361111	12.25	2455818.95	0.04	2.66616	9e-05	6.9	11.5	nan	nan				nan	nan	N	40%	40.0	0.0	0.0	20120825.0	R	
KC12C034490	J20450426+3229507 	232789504	1	0.000617949016331	NEB	9	20.75108028	311.26620417	20:45:03.889	32:29:29.75	32.49159722	74.6333	-6.4407	326.51533333	48.16244444	11.83	2455818.65	0.02	1.73485	3e-05	2.82	13.7	nan	nan				nan	nan	NE	~46%	46.0	1.0	0.0	20111009.0		
KC12C034904	J21261940+4117200 	352890029	1	0.000786418022899	NEB	9	21.43879389	321.58190833	21:26:19.658	41:17:04.80	41.28466667	86.7499	-6.74735	344.25794444	52.28786111	12.0	2455818.76	0.03	1.93404	6e-05	3.49	23.8	nan	nan				nan	nan	E	>46%	46.0	0.0	1.0	20120529.0		
KC12C037167	J20425931+3406185	100234546	1	0.000330667417859	NEB	9	20.71647306	310.74709583	20:42:59.303	34:06:18.61	34.10516944	75.6444	-5.10661	326.887	49.81541667	11.36	2456969.934	0.015	0.9046458	6.3e-06	2.58	6.04	nan	nan			~45"	45.0	1.0	ESE	40%	40.0	0.0	0.0	20150615.0	g'	
KC12C039853	J21154082+3315153 	430107762	1	0.00161402348288	NEB	9	21.26134136	318.92012042	21:15:40.8289	33:15:15.251	33.25423639	79.4365	-10.8393	335.59277778	46.19391667	10.9	2456970.052	0.0084	1.0942262	4.7e-06	1.99	5.65	nan	nan			~60"	60.0	1.0	NNE	>35%	35.0	0.0	1.0	20150522.0	r'	
KC12C040759	J21080280+2812359 	126942825	1	0.000741274423995	NEB	9	21.13411167	317.011675	21:08:02.802	28:12:35.79	28.20994167	74.48	-12.9877	330.59794444	42.27622222	11.93	2456969.283	0.024	1.678716	2e-05	2.89	9.67	nan	nan			48"	48.0	0.0	NNW	35%	35.0	0.0	0.0	20150724.0	g'	
KC12C042529	J20314705+1905594 	379513465	1	0.000741466547352	NEB	9	20.53029778	307.95446667	20:31:49.072	19:06:07.36	19.10204444	61.9139	-11.9733	316.40069444	36.62852778	11.92	2455818.38	0.02	1.26475	2e-05	2.29	21.4	nan	nan			~60"	60.0	1.0		>12%	12.0	0.0	1.0	20120403.0	i	
KC12C044533	J21163746+3355361	116974123	1	0.000624960414349	NEB	9	21.27707139	319.15607083	21:16:37.4570	33:55:36.207	33.92672417	80.0733	-10.5241	336.27511111	46.71341667	11.6	2456969.743	0.035	1.219451	0.0018	3.02	4.2	nan	nan			66"	66.0	0.0	N	>7%	7.0	0.0	1.0	20150624.0	g'	
KC12C045199	J22085963+2925114 	27731342	1	0.00121187454864	NEB	9	22.15002861	332.25042917	22:09:00.103	29:24:48.42	29.41345	85.421	-21.3843	347.08536111	37.72827778	11.59	2455821.56	0.02	5.1671	0.0002	3.46	23.9	nan	nan			~60"	60.0	1.0	S	13%	13.0	0.0	0.0	20120627.0	CBB	
KC12C050223	J21153818+4334322	137778682	1	0.000452982072231	NEB	9	21.26061136	318.90917042	21:15:38.2009	43:34:32.220	43.57561667	86.9889	-3.73381	343.40938889	55.26897222	9.85	2455816.28	0.01	6.8257	0.0001	5.59	9.9	nan	nan			60"	60.0	0.0	S	7%	7.0	0.0	0.0	20120811.0		
KC13C05934	J23332517+3326321	200660902	1	0.000820997801114	NEB	9	23.55699167	353.354875	23:33:25.17	33:26:32.10	33.44225	104.767	-26.6626	8.95586111	32.95844444	11.1	2455847.409	0.008	2.27227	2e-05	4.0	10.8	nan	nan			60"	60.0	0.0	SW	22%	22.0	0.0	0.0	20111014.0	g'	
KC16C001269	J00573431+5324491 	307038287	1	0.00116898419792	NEB	9	0.95953736	14.39306042	00:57:34.3345	53:24:49.138	53.41364944	123.858	-9.44706	38.26247222	42.66941667	10.03	2457325.816	0.0099	1.90299	2.2e-05	2.6	8.4	nan	nan			15"	15.0	0.0	S	55%	55.0	0.0	0.0	20151105.0	i'	
KC16C006107	J00425909+5433219 	453151228	1	0.000493795741171	NEB	9	0.71641556	10.74623333	00:42:59.0960	54:33:21.850	54.55606944	121.694	-8.29535	36.60944444	44.78480556	11.32	2457325.878	0.013	2.279148	3.3e-05	3.63	12.7	nan	nan			14"	14.0	0.0	S	>30%	30.0	0.0	1.0	20151106.0	i'	
KC16C020003	J01145818+6031457 	54128133	1	0.000941070502569	NEB	9	1.24949708	18.74245625	01:14:58.1895	60:31:45.645	60.52934583	125.825	-2.21017	46.52319444	47.38216667	9.54	2457325.865	0.014	0.8015853	1e-05	2.53	3.9	nan	nan	01:14:58	60:30:21	85"	85.0	0.0	S	60%	60.0	0.0	0.0	20151109.0	r'	
KC16C039880	J00343932+5013244 	240642267	1	0.000737655415311	NEB	9	0.57759097	8.66386458	00:34:39.3275	50:13:24.401	50.22344472	120.183	-12.5587	31.92877778	41.81980556	8.85	2457325.562	0.038	1.195328	4.7e-05	3.31	2.0	nan	nan			52"	52.0	0.0	S	~9%	9.0	1.0	0.0	20151112.0	i'	
KC17C010861	J01581276+5151207 	241107338	1	0.000893445228298	NEB	9	1.97020781	29.55311708	01:58:12.7481	51:51:20.605	51.85572361	133.3	-9.66669	47.78997222	36.89725	10.05	2457440.754	0.013	1.257129	2.4e-05	2.84	7.4	nan	nan			~60"	60.0	1.0	N	55%	55.0	0.0	0.0	20160721.0	R	
KC17C011802	J03361177+4747262 	65353575	1	0.000496099045213	NEB	9	3.60327194	54.04907917	03:36:11.779	47:47:26.33	47.79064722	149.372	-6.44323	63.57247222	27.59608333	10.37	2457440.695	0.008	1.519855	1.4e-05	3.84	13.7	nan	nan			18"	18.0	0.0		~46%	46.0	1.0	0.0	20160709.0	R	
KC17C014702	J02283221+5239338 	410620575	1	0.000676422033465	NEB	9	2.47561936	37.13429042	02:28:32.2297	52:39:33.728	52.65936889	137.497	-7.44465	53.44591667	35.71722222	10.92	2457440.929	0.018	1.917514	3.8e-05	2.93	7.8	nan	nan				nan	nan	SW	6.60%	6.6	0.0	0.0	20160929.0	V	
KC23C007996	J18155823+5541561 	357031624	1	0.00364592688023	NEB	9	18.26616833	273.992525	18:15:58.206	55:41:56.04	55.6989	84.2557	27.0	281.83875	78.974	11.27	2457516.162	0.022	1.190704	2.4e-05	2.3	15.7	nan	nan			~28"	28.0	1.0	S	>19%	19.0	0.0	1.0	20160511.0	R	
KC23C026151	J19321423+4654209 	275488154	1	0.000835356403755	NEB	9	19.53728369	293.05925542	19:32:14.2213	46:54:20.832	46.90578667	79.2902	13.0206	313.069	66.92927778	10.8	2457514.971	0.027	1.340649	2.4e-05	2.94	9.3	nan	nan			~69"	69.0	1.0	SE	~70%	70.0	1.0	0.0	20160525.0	V and I	
KC24C008048	J20455913+5027444	365112787	1	0.000732682405351	NEB	9	20.76641944	311.49629167	20:45:59.110	50:27:44.66	50.46240556	88.8404	4.59629	342.78461111	63.79619444	11.67	2457619.948	0.025	0.939742916	1.1e-08	2.82	6.8	nan	nan			30"	30.0	0.0	SE	27%	27.0	0.0	0.0	20160822.0	i'	
KC24C008974	J21591755+4809094 	324340987	1	0.000925801997401	NEB	9	21.98821308	329.82319625	21:59:17.5671	48:09:09.390	48.15260833	95.7162	-5.41187	358.87069444	54.77086111	10.43	2457618.517	0.025	1.143245913	1.2e-08	2.66	9.7	nan	nan			30"	30.0	0.0	SW	65%	65.0	0.0	0.0	20160827.0	g'	
KC24C009593	J21313563+5028230 	416988685	0	nan	NEB	9	21.52656475	322.89847125	21:31:35.6331	50:28:23.106	50.473085	93.7685	-0.726179	354.88644444	59.36061111	9.35	2457620.752	0.025	2.738883764	2.8e-08	4.0	14.3	nan	nan			30"	30.0	0.0	NW	>30%	30.0	0.0	1.0	20160828.0	R	
KC24C010197	J20021860+5859230	233295304	1	0.000776458064957	NEB	9	20.03849578	300.57743667	20:02:18.5848	58:59:22.910	58.98969722	92.4663	14.5528	345.85983333	74.31975	10.96	2457619.853	0.025	2.732642728	2.8e-08	3.17	8.0	nan	nan			55"	55.0	0.0	NW	26%	26.0	0.0	0.0	20160910.0	i'	
KC24C018999	J21024220+5559294 	375327131	1	0.000878246221761	NEB	9	21.04505886	315.67588292	21:02:42.2119	55:59:29.540	55.99153889	94.7137	6.21252	355.881	66.34866667	10.82	2457621.214	0.025	3.807978405	3.9e-08	3.37	13.5	nan	nan			39"	39.0	0.0	S	15%	15.0	0.0	0.0	20160828.0	i'	
KC24C023061	J22540659+5736363	389107792	1	0.00131832790064	NEB	9	22.90183508	343.52752625	22:54:06.6063	57:36:36.212	57.61005889	107.711	-1.7526	20.93616667	56.63272222	9.06	2457621.211	0.025	2.059957375	2.2e-08	3.21	2.99	nan	nan			35"	35.0	0.0	S	50%	50.0	0.0	0.0	20160910.0	i'	
KC24C029242	J22233868+4617007 	199743394	1	0.000589501631834	NEB	9	22.39407944	335.91119167	22:23:38.686	46:17:00.67	46.28351944	98.0361	-9.32147	2.60519444	50.83477778	11.59	2457621.338	0.025	2.343737298	2.5e-08	3.1	12.3	nan	nan			30"	30.0	0.0	E	10%	10.0	0.0	0.0	20160912.0	r'	
KC24C032849	J22454575+5908572	343559191	1	0.000805988245835	NEB	9	22.76270861	341.44062917	22:45:45.751	59:08:57.26	59.14923889	107.427	0.114118	21.5255	58.49433333	11.58	2457615.688	0.025	0.734749459	7.5e-09	2.37	16.4	nan	nan			15"	15.0	0.0	NW	30%	30.0	0.0	0.0	20160826.0	r'	
KC24C034299	J21592371+5110363 	324328396	1	0.000563434941255	NEB	9	21.98992628	329.84889417	21:59:23.7346	51:10:36.126	51.17670167	97.576	-3.02322	2.21786111	57.14552778	11.04	2457620.437	0.024	1.672260207	1.7e-08	2.78	17.3	nan	nan	21:59:09	51:10:0.4	149"	149.0	0.0	W	30%	30.0	0.0	0.0	20160823.0	r'	
KC24C034741	J21480105+5455360 	342628527	1	0.000414074583273	NEB	9	21.80028972	327.00434583	21:48:01.043	54:55:36.03	54.926675	98.5763	0.974171	4.56069444	61.08738889	11.94	2457619.709	0.025	2.554867078	3e-08	4.72	12.1	nan	nan			~10"	10.0	1.0	NE	>40%	40.0	0.0	1.0	20160928.0	R	
KC24C030692	J21091911+5817092 	344294644	1	0.000851178585967	NEB	9	21.155309	317.329635	21:09:19.1124	58:17:09.271	58.28590861	97.0381	7.07134	1.70227778	67.25158333	10.25	2457621.398	0.025	1.257025231	1.3e-08	2.53	3.6	nan	nan			50"	50.0	0.0	N	27%	27.0	0.0	0.0	20160916.0	r'	
KC24C037344	J21573913+5004392 	371152792	1	0.000348168863444	NEB	9	21.960875	329.413125	21:57:39.150	50:04:39.36	50.0776	96.6844	-3.72482	0.56591667	56.4625	11.66	2457611.485	0.032	3.61572	0.00035	4.95	19.5	nan	nan			~60"	60.0	1.0	SW	12%	12.0	0.0	0.0	20160916.0	r	
KC24C037689	J21321889+5125292 	417149134	1	0.000748533152717	NEB	9	21.53858147	323.07872208	21:32:18.8933	51:25:29.196	51.42477667	94.4994	-0.106107	356.24866667	60.02858333	11.64	2457618.376	0.025	1.459356619	1.6e-08	3.15	6.7	nan	nan			60"	60.0	0.0	SW	>6%	6.0	0.0	1.0	20160830.0	R	
KC24C038101	J20445979+5415521 	277565791	1	0.000431886740543	NEB	9	20.74994203	311.24913042	20:44:59.7913	54:15:52.088	54.26446889	91.7515	7.0646	348.26455556	66.83988889	10.72	2457621.819	0.025	0.89156249	1.6e-07	3.3	2.5	nan	nan			45" (82.8")	45.0	0.0	NE (W)	~15%	15.0	1.0	0.0	20161027.0	r'	
KC24C041770	J21110629+5657361 	344539902	1	0.00048517752574	NEB	9	21.18508306	317.77624583	21:11:06.299	56:57:36.32	56.96008889	96.218	5.99844	359.61444444	66.1865	11.68	2457621.578	0.025	2.261470272	2.5e-08	3.36	6.3	nan	nan			30"	30.0	0.0	SW	>75%	75.0	0.0	1.0	20160830.0	R	
KW20C11187	J00212954+3942262	288293414	1	0.00180540094562	NEB	9	0.35821203	5.37318042	00:21:29.5633	39:42:26.158	39.70726611	116.69	-22.8013	22.68875	33.88247222	10.5	2455856.53	0.03	2.30714	7e-05	2.96	2.8	nan	nan	00:21:22	39:42:58		nan	nan		>40%	40.0	0.0	1.0	20111023.0		
KW20C25328	J00152405+3256252	419521734	1	0.00109083250428	NEB	9	0.25689361	3.85340417	00:15:24.817	32:56:25.85	32.94051389	114.266	-29.3243	17.75063889	28.45463889	11.63	2455854.439	0.005	1.790548	9e-06	3.56	20.8	nan	nan	00:15:23	32:57:07	42"	42.0	0.0	N	>7%	7.0	0.0	1.0	20111026.0		
KC01C05621	J00180209+3313329	57917419	1	0.000398974791048	NEB	9	0.30058539	4.50878083	00:18:02.1074	33:13:32.950	33.22581944	114.938	-29.1269	18.45447222	28.46144444	9.8	2457316.88	0.039	7.480803	0.00013	6.73	3.0	nan	nan			~480"	480.0	1.0	NW	14%	14.0	0.0	0.0	20161006.0	Ic	
KC24C031263	J22103443+4754496 	455620594	1	7.0485165154e-05	NEB	9	22.1762357	332.6435355	22:10:34.44852	47:54:49.5944	47.91377622	97.0984	-6.72503	1.21491667	53.45708333	7.45	2457622.161	0.026	1.863972605	2e-08	6.4	27.2	nan	nan			22"	22.0	0.0	SE	23%	23.0	0.0	0.0	20160914.0	B	
KC04C002559	J06335337+1946095 	257172670	1	0.000423197451805	NEB	9	6.56518083	98.4777125	06:33:54.651	19:46:02.98	19.76749444	193.35	5.1766	97.98925	-3.437	10.95	2455958.636	0.015	2.64346	4e-05	2.4	7.4	nan	nan				nan	nan	N	>5%	5.0	0.0	1.0	20120915.0	i	
KC09C03970	J16121638+4114375	24233297	1	0.00219589770252	NEB	9	16.20455592	243.06833875	16:12:16.4013	41:14:37.422	41.24372833	65.3782	46.7935	226.01186111	60.63555556	10.45	2456500.273	0.00056	0.1543703	1e-07	0.77	7.2	nan	nan			45"	45.0	0.0	S	45%	45.0	0.0	0.0	20130807.0	Ic	
KC11C004816	J19551107+2438085 	280590163	1	0.000417174541657	NEB	9	19.91974194	298.79612917	19:55:11.071	24:38:08.56	24.63571111	61.9473	-1.83659	307.77266667	44.37152778	12.12	2456860.351	0.02	14.548626	9e-05	3.87	8.4	nan	nan			180"	180.0	0.0	SW	30%	30.0	0.0	0.0	20160619.0	r'	
KC11C048107	J20233546+3852565 	14209654	1	0.000598608788371	NEB	9	20.39318347	305.89775208	20:23:35.4605	38:52:56.569	38.88238028	77.1712	0.865645	324.22741667	55.76702778	8.83	2456875.015	0.044	2.321887	7.1e-05	5.91	3.51	nan	nan			48.5"	48.5	0.0	NNW	>2%	2.0	0.0	1.0	20140809.0	Ic	
KC11C048558	J19595589+3128206	103356374	1	0.000469763980237	NEB	9	19.99886111	299.98291667	19:59:55.90	31:28:20.6	31.47238889	68.3276	0.834911	312.19655556	50.61188889	11.15	2455809.63	0.04	4.15176	0.00016	2.96	5.2	nan	nan				nan	nan	SE	3%	3.0	0.0	0.0	20120514.0	i	
KC24C026709	J21384912+4529314 	276635017	1	0.000679724447353	NEB	9	21.6469805	324.7047075	21:38:49.1298	45:29:31.447	45.49206861	91.3046	-5.22245	351.26230556	54.62886111	10.92	2457613.539	0.01	1.589070304	8.6e-09	2.55	5.9	nan	nan			30"	30.0	0.0	NW	>25%	25.0	0.0	1.0	20160908.0	V	
KC11C000131	J19015126+3402035 	21151564	1	0.000746549819462	NEB	9	19.03077694	285.46165417	19:01:50.797	34:02:13.34	34.03703889	64.8336	12.8115	293.41566667	56.22630556	11.32	2456890.787	0.0065	0.6202381	2.6e-06	1.59	3.8	nan	nan			16"	16.0	0.0	NW	4%	4.0	0.0	0.0	20140824.0	R	
KC12C001919	J20483508+4236577 	297160733	1	0.000830626650761	NEB	9	20.80974722	312.14620833	20:48:35.09	42:36:57.847	42.61606861	82.9991	-0.667481	334.90411111	56.95566667	9.61	2456863.746	0.025	6.056322	5e-05	2.81	5.3	nan	nan			~60"	60.0	1.0	NE	40%	40.0	0.0	0.0	20131212.0	r'	
KC01C03510	J23224217+4214266	173928276	1	0.00065128654624	NEB	9	23.37820639	350.67309583	23:22:41.543	42:14:25.23	42.24034167	105.87	-17.6722	12.15283333	41.64372222	11.65	2455839.94	0.02	1.40509	3e-05	3.31	12.1	nan	nan				nan	nan	SE	40%	40.0	0.0	0.0	20111014.0		
KC04C040601	J05573827+4008362 	368615415	1	0.000894922497009	NEB	9	5.96063343	89.4095014	05:57:38.280336	40:08:36.073680	40.1433538	171.558	7.80083	89.52872222	16.70502778	11.72	2457350.196	0.015	0.797986	7e-06	2.64	3.8	nan	nan	05:57:38.27	40:08:36.10		nan	nan		~1%	1.0	1.0	0.0	20151218.0	i'	
KC11C011283	J19230770+3451248 	394376019	1	0.00077005428919	NEB	9	19.38543472	290.78152083	19:23:07.565	34:51:15.98	34.85443889	67.508	9.20304	301.42180556	56.04913889	11.7	2455801.016	0.016	1.28977	2e-05	1.82	nan	nan	nan			~42"	42.0	1.0	NE	37%	37.0	0.0	0.0	20110829.0	R	
KS34C013771	J09375347-5545479 	440647297	1	0.000443791123041	NEB	9	9.63152778	144.47291667	09:37:53.50	-55:45:47.90	-55.76330556	278.031	-2.54723	183.61161111	-62.69102778	10.09	2456979.709	0.022	1.293185	1.5e-05	3.264	2.8	nan	nan			~60"	60.0	1.0	SW	46%	46.0	0.0	0.0	20170113.0	R	
KS38C065486	J12362940-5751087 	273911583	1	0.000647454741818	NEB	9	12.60816103	189.12241542	12:36:29.3797	-57:51:08.9284	-57.85248011	300.937	4.96135	218.25144444	-48.00963889	11.55	2457779.253	0.012	0.5921612	8e-06	2.266	10.2	nan	nan			~42"	42.0	1.0	SE	13%	13.0	0.0	0.0	20170129.0	R	
KS38C052900	J12484043-5846253	405807978	0	nan	NEB	9	12.811238	192.16857	12:48:40.4568	-58:46:25.2433	-58.77367869	302.573	4.09614	220.99222222	-47.82477778	12.34	2457778.312	0.026	1.951526	6.2e-05	2.494	19.7	nan	nan			~30"	30.0	1.0	ENE	5.50%	5.5	0.0	0.0	20170201.0	R	
KS38C060298	J11514059-4916578 	389099613	1	0.000564939339928	NEB	9	11.86128017	177.9192025	11:51:40.6086	-49:16:57.5954	-49.28266539	293.015	12.4349	203.22638889	-44.81461111	12.22	2457778.614	0.013	0.853331	1.3e-05	3.115	22.2	nan	nan	11:51:45	-49:16:49.04	45"	45.0	0.0	ENE	6.50%	6.5	0.0	0.0	20170131.0	i'	
KS34C038589	J08123940-4645579 	81358973	1	0.000692466530575	NEB	9	8.21094444	123.16416667	08:12:39.40	-46:45:57.90	-46.76608333	262.605	-6.93057	147.766	-63.70552778	11.26	2456979.2	0.032	2.478225	6.1e-05	8.112	4.8	nan	nan			71"	71.0	0.0	NE	18%	18.0	0.0	0.0	20170202.0	R	
KS38C063210	J11502532-5221459 	94468029	1	0.000905602061689	NEB	9	11.84036528	177.60547917	11:50:25.315	-52:21:45.9713	-52.36276981	293.56	9.39514	205.54383333	-47.45075	11.65	2457778.981	0.014	0.896633	1.4e-05	2.162	25.3	nan	nan	11:50:24	-52:21:48.20	11"	11.0	0.0	W	~20%	20.0	1.0	0.0	20170213.0	GG	
KS38C028240	J11532590-6150242 	304957665	1	0.000377526803188	NEB	9	11.89052819	178.35792292	11:53:25.9015	-61:50:24.1624	-61.84004511	296.145	0.264952	215.64436111	-54.5145	10.76	2457785.132	0.041	0.771559	2.9e-05	3.792	7.45	nan	nan			~17"	17.0	1.0	W	~22%	22.0	1.0	0.0	20170212.0	R	
KS38C019702	J13164407-4600075 	453785266	1	0.000728885015678	NEB	9	13.27890928	199.18363917	13:16:44.0734	-46:00:07.5575	-46.00209931	307.513	16.6445	217.06622222	-34.69519444	11.21	2457784.433	0.016	2.720792	6e-05	3.072	9.24	nan	nan	13:16:45	-46:00:36.10	30.3"	30.3	0.0	S	7%	7.0	0.0	0.0	20170216.0	GG	
KS38C008341	J11274907-5912303 	451583380	1	0.000661109740711	NEB	9	11.46363889	171.95458333	11:27:49.10	-59:12:30.40	-59.20844444	292.401	1.94286	208.56611111	-54.75075	10.52	2456647.782	0.0	1.2616242	0.0	3.13	5.0	nan	nan			56"	56.0	0.0	S	6%	6.0	0.0	0.0	20170215.0	R	
KS38C008051	J11494233-6208342	325009612	1	0.000505882939782	NEB	9	11.82842778	177.42641667	11:49:42.34	-62:08:34.1686	-62.14282461	295.789	-0.130259	215.45661111	-55.03533333	9.91	2457783.026	0.047	3.9593	0.00031	6.648	5.53	nan	nan			60"	60.0	0.0	SE	2%	2.0	0.0	0.0	20170226.0	R	
KS38C050296	J11474411-5920141 	268465099	1	0.000455622911743	NEB	9	11.79558158	176.93372375	11:47:44.0937	-59:20:14.0132	-59.33722589	294.88	2.53497	211.91216667	-53.13530556	12.15	2457778.127	0.032	1.76961	5.6e-05	4.056	18.0	nan	nan			~36"	36.0	1.0	SE	9%	9.0	0.0	0.0	20170227.0	R	
