#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT  2016dmg     Pan-STARRS1                   PS16dix   18:01:40.026   +36:47:34.01 2016-07-14 10:01:00.000    Unclassified   20.07                r_Sloan          -99                                     None          -99
    AT  2016dsj      GaiaAlerts                 Gaia16afy   18:13:35.200   +31:44:17.60 2016-02-24 23:19:40.000    Unclassified    15.7                 G_Gaia          -99                                     None          -99
    AT  2016dtd      GaiaAlerts                 Gaia16age   18:23:17.600   +29:22:25.40 2016-02-25 21:33:07.000    Unclassified   18.92                 G_Gaia          -99                                     None          -99
    AT  2016dte      GaiaAlerts                 Gaia16agd   18:06:48.500   +26:59:30.20 2016-02-25 23:24:00.000    Unclassified   18.74                 G_Gaia          -99                                     None          -99
    AT  2016dxv      GaiaAlerts                 Gaia16alq   18:12:29.400   +31:16:47.30 2016-04-21 15:07:12.000    Unclassified   17.01                 G_Gaia          -99                                     None          -99
    SN  2016edk      GaiaAlerts                 Gaia16ase   17:47:14.200   +30:13:29.30 2016-06-14 08:00:57.000           SNIbn   18.92                 G_Gaia       0.0744                                     None          -99
    AT  2016egw     Pan-STARRS1                   PS16dmm   17:49:58.314   +24:47:24.95 2016-07-22 09:32:19.000    Unclassified    20.4                i_Sloan          -99                                     None          -99
    AT  2016egx     Pan-STARRS1                   PS16dmn   18:05:02.990   +32:36:10.35 2016-07-22 09:38:07.000    Unclassified    19.8                i_Sloan          -99                                     None          -99
    AT  2016ejw            iPTF                 iPTF16ejw   18:44:25.709   +38:46:44.93 2016-07-28 04:45:07.000    Unclassified  20.073                  R_PTF          -99                                     None          -99
    AT  2016ekn            iPTF                 iPTF16ekn   18:58:07.486   +39:45:23.83 2016-07-29 04:37:55.000    Unclassified 20.0108                  R_PTF          -99                                     None          -99
    AT  2016eqd      GaiaAlerts                 Gaia16axr   18:39:57.700   +33:15:59.80 2016-07-31 18:43:12.000    Unclassified    18.7                 G_Gaia          -99                                     None          -99
    AT  2016eta      GaiaAlerts                 Gaia16aye   19:40:01.100   +30:07:53.40 2016-08-05 00:51:50.000    Unclassified   14.27                 G_Gaia          -99                                     None          -99
    AT  2016euk      GaiaAlerts                 Gaia16ayi   19:39:44.700   +33:16:30.40 2016-08-04 06:53:16.000    Unclassified   18.18                 G_Gaia          -99                                     None          -99
    AT  2016eul      GaiaAlerts                 Gaia16ayj   19:43:50.600   +35:00:41.70 2016-08-04 06:56:09.000    Unclassified   18.82                 G_Gaia          -99                                     None          -99
    AT  2016eun      GaiaAlerts                 Gaia16ayl   18:41:13.900   +13:36:11.50 2016-08-04 06:30:14.000    Unclassified   17.58                 G_Gaia          -99                                     None          -99
    AT  2016euo      GaiaAlerts                 Gaia16aym   19:00:04.500   +24:00:38.00 2016-08-03 12:40:19.000    Unclassified   18.77                 G_Gaia          -99                                     None          -99
    AT  2016eup      GaiaAlerts                 Gaia16ayn   19:03:45.200   +20:48:04.20 2016-08-04 18:40:19.000    Unclassified   18.46                 G_Gaia          -99                                     None          -99
    AT  2016evz     Pan-STARRS1                   PS16egh   18:14:32.390   +28:00:46.95 2016-08-15 08:19:40.000    Unclassified   19.37                i_Sloan          -99                                     None          -99
    AT  2016eyd      GaiaAlerts                 Gaia16baa   18:49:27.900   +15:20:33.00 2016-08-10 14:25:26.000    Unclassified   18.75                 G_Gaia          -99                                     None          -99
    AT  2016eye      GaiaAlerts                 Gaia16bab   18:57:02.300   +16:05:34.90 2016-08-10 02:26:52.000    Unclassified   17.93                 G_Gaia          -99                                     None          -99
    AT  2016ezi     Pan-STARRS1                   PS16dtn   18:57:24.200   +38:00:57.60 2016-08-13 08:05:16.000    Unclassified   18.17                r_Sloan          -99                                     None          -99
    AT  2016fam      GaiaAlerts                 Gaia16ban   19:05:58.900   +20:31:05.60 2016-08-12 06:46:04.000    Unclassified   17.38                 G_Gaia          -99                                     None          -99
    AT  2016fao      GaiaAlerts                 Gaia16bao   19:50:54.500   +23:33:18.50 2016-08-10 02:41:16.000    Unclassified   19.52                 G_Gaia          -99                                     None          -99
    AT  2016faz      GaiaAlerts                 Gaia16bat   17:57:17.300   +18:55:05.60 2016-08-14 08:16:47.000    Unclassified   18.63                 G_Gaia          -99                                     None          -99
    AT  2016fbi      GaiaAlerts                 Gaia16baw   19:49:11.700   +29:06:41.30 2016-08-14 20:47:02.000    Unclassified   17.88                 G_Gaia          -99                                     None          -99
    AT  2016fbt      GaiaAlerts                 Gaia16bbg   19:33:50.300   +30:03:14.50 2016-08-15 14:44:09.000    Unclassified   20.28                 G_Gaia          -99                                     None          -99
    AT  2016fdp     Pan-STARRS1                   PS16dva   18:45:49.689   +31:37:48.11 2016-08-16 08:09:36.000    Unclassified   20.68                i_Sloan          -99                                     None          -99
    AT  2016fdu     Pan-STARRS1                   PS16dvy   18:39:56.395   +17:58:39.79 2016-08-17 08:58:33.000    Unclassified   18.65                i_Sloan          -99                                     None          -99
    AT  2016ffx     Pan-STARRS1                   PS16dws   18:42:47.554   +26:34:47.92 2016-08-15 08:29:45.000    Unclassified   17.89                i_Sloan          -99                                     None          -99
    AT  2016fud     Pan-STARRS1                   PS16ebu   18:48:25.470   +35:30:29.52 2016-08-13 08:41:16.000    Unclassified    18.3                r_Sloan          -99                                     None          -99
    AT  2016fvo     Pan-STARRS1                   PS16eel   18:51:24.403   +40:30:31.58 2016-08-13 08:06:43.000    Unclassified   20.62                r_Sloan          -99                                     None          -99
    AT  2016fvu     Pan-STARRS1                   PS16efb   18:03:18.578   +36:37:20.25 2016-08-13 07:53:45.000    Unclassified   20.03                r_Sloan          -99                                     None          -99
    AT  2016fwc     Pan-STARRS1                   PS16efi   19:10:56.957   +36:34:56.29 2016-08-17 07:30:43.000    Unclassified   19.28                i_Sloan          -99                                     None          -99
